id,code,name,parent_id/id,type,user_type/id,reconcile,financial_report_ids/id
l10n_lu.lu_2011_account_606,606,Achats de biens destinés à la revente,l10n_lu.lu_2011_account_60,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6061,6061,Terrains,l10n_lu.lu_2011_account_606,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6062,6062,Immeubles,l10n_lu.lu_2011_account_606,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6063,6063,Marchandises,l10n_lu.lu_2011_account_606,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_607,607,Variation des stocks,l10n_lu.lu_2011_account_60,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6071,6071,Variation des stocks de matières premières,l10n_lu.lu_2011_account_607,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6072,6072,Variation des stocks de matières consommables,l10n_lu.lu_2011_account_607,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6073,6073,Variation des stocks de fournitures consommables,l10n_lu.lu_2011_account_607,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6074,6074,Variation des stocks d'emballages,l10n_lu.lu_2011_account_607,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6075,6075,Variation des stocks d'approvisionnements,l10n_lu.lu_2011_account_607,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6076,6076,Variation des stocks de biens destinés à la revente,l10n_lu.lu_2011_account_607,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_608,608,Achats non stockés et achats incorporés aux ouvrages et produits,l10n_lu.lu_2011_account_60,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6081,6081,Achats non stockés de matières et fournitures,l10n_lu.lu_2011_account_608,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_60811,60811,Fournitures non stockables,l10n_lu.lu_2011_account_6081,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_608111,608111,Eau,l10n_lu.lu_2011_account_60811,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_608112,608112,Electricité,l10n_lu.lu_2011_account_60811,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_608113,608113,Gaz de canalisation,l10n_lu.lu_2011_account_60811,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_60812,60812,Fournitures d'entretien et de petit équipement,l10n_lu.lu_2011_account_6081,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_60813,60813,Fournitures administratives,l10n_lu.lu_2011_account_6081,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_60814,60814,Carburants,l10n_lu.lu_2011_account_6081,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_60815,60815,Lubrifiants,l10n_lu.lu_2011_account_6081,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_60816,60816,Vêtements professionnels,l10n_lu.lu_2011_account_6081,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_60818,60818,Autres matières et fournitures non stockées,l10n_lu.lu_2011_account_6081,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6082,6082,Achats incorporés aux ouvrages et produits,l10n_lu.lu_2011_account_608,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_60821,60821,Achats d'études et prestations de service (incorporés aux ouvrages et produits),l10n_lu.lu_2011_account_6082,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_608211,608211,Travail à façon,l10n_lu.lu_2011_account_60821,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_608212,608212,Recherche et développement,l10n_lu.lu_2011_account_60821,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_608213,608213,Frais d'architectes et d'ingénieurs,l10n_lu.lu_2011_account_60821,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_60822,60822,"Achats de matériel, équipements, pièces détachées et travaux (incorporés aux ouvrages et produits)",l10n_lu.lu_2011_account_6082,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_60828,60828,Autres achats d'études et de prestations de service,l10n_lu.lu_2011_account_6082,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_609,609,"Rabais, remises et ristournes obtenus",l10n_lu.lu_2011_account_60,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6091,6091,Matières premières,l10n_lu.lu_2011_account_609,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6092,6092,Matières consommables,l10n_lu.lu_2011_account_609,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6093,6093,Fournitures consommables,l10n_lu.lu_2011_account_609,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6094,6094,Emballages,l10n_lu.lu_2011_account_609,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6095,6095,Approvisionnements,l10n_lu.lu_2011_account_609,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6096,6096,Achats de biens destinés à la revente,l10n_lu.lu_2011_account_609,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6098,6098,Achats non stockés et achats incorporés aux ouvrages et produits,l10n_lu.lu_2011_account_609,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6099,6099,"Rabais, remises et ristournes non affectés",l10n_lu.lu_2011_account_609,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61,61,Autres charges externes,l10n_lu.lu_2011_account_6,view,l10n_lu.account_type_2011_6_charge_exploitation,f,"l10n_lu.account_financial_report_121,l10n_lu.account_financial_report_abr_120,l10n_lu.account_financial_report_abr_141"
l10n_lu.lu_2011_account_611,611,Loyers et charges locatives,l10n_lu.lu_2011_account_61,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6111,6111,Locations immobilières,l10n_lu.lu_2011_account_611,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61111,61111,Terrains,l10n_lu.lu_2011_account_6111,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61112,61112,Bâtiments,l10n_lu.lu_2011_account_6111,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6112,6112,Locations mobilières,l10n_lu.lu_2011_account_611,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61121,61121,Installations techniques et machines,l10n_lu.lu_2011_account_6112,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61122,61122,"Autres installations, outillages et machines",l10n_lu.lu_2011_account_6112,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61123,61123,Matériel roulant,l10n_lu.lu_2011_account_6112,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6113,6113,Charges locatives et de copropriété,l10n_lu.lu_2011_account_611,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6114,6114,Leasing immobilier,l10n_lu.lu_2011_account_611,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61141,61141,Terrains,l10n_lu.lu_2011_account_6114,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61142,61142,Bâtiments,l10n_lu.lu_2011_account_6114,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6115,6115,Leasing mobilier,l10n_lu.lu_2011_account_611,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61151,61151,Installations techniques et machines,l10n_lu.lu_2011_account_6115,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61152,61152,"Autres installations, outillages et machines",l10n_lu.lu_2011_account_6115,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61153,61153,Matériel roulant,l10n_lu.lu_2011_account_6115,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6116,6116,Malis sur emballages,l10n_lu.lu_2011_account_611,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_612,612,"Sous-traitance, entretiens et réparations",l10n_lu.lu_2011_account_61,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6121,6121,"Sous-traitance générale (non incorporée directement aux ouvrages, travaux et produits)",l10n_lu.lu_2011_account_612,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6122,6122,Entretien et réparations,l10n_lu.lu_2011_account_612,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61221,61221,Sur installations techniques et machines,l10n_lu.lu_2011_account_6122,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61222,61222,"Sur autres installations, outillages et machines",l10n_lu.lu_2011_account_6122,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61223,61223,Sur matériel roulant,l10n_lu.lu_2011_account_6122,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6123,6123,Contrats de maintenance,l10n_lu.lu_2011_account_612,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6124,6124,Etudes et recherches (non incorporées dans les produits),l10n_lu.lu_2011_account_612,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_613,613,Rémunérations d'intermédiaires et honoraires,l10n_lu.lu_2011_account_61,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6131,6131,Commissions et courtages,l10n_lu.lu_2011_account_613,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61311,61311,Commissions et courtages sur achats,l10n_lu.lu_2011_account_6131,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61312,61312,Commissions et courtages sur ventes,l10n_lu.lu_2011_account_6131,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61313,61313,Rémunérations des transitaires,l10n_lu.lu_2011_account_6131,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6132,6132,Traitement informatique,l10n_lu.lu_2011_account_613,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6133,6133,Services bancaires et assimilés,l10n_lu.lu_2011_account_613,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61331,61331,"Frais sur titres (achat, vente, garde)",l10n_lu.lu_2011_account_6133,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61332,61332,Commissions et frais sur émission d'emprunts,l10n_lu.lu_2011_account_6133,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61333,61333,Frais de compte,l10n_lu.lu_2011_account_6133,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61334,61334,Frais sur cartes de crédit,l10n_lu.lu_2011_account_6133,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61335,61335,Frais sur effets,l10n_lu.lu_2011_account_6133,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61336,61336,Rémunérations d'affacturage,l10n_lu.lu_2011_account_6133,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61337,61337,Location de coffres,l10n_lu.lu_2011_account_6133,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61338,61338,Autres frais et commissions bancaires (hors intérêts et frais assimilés),l10n_lu.lu_2011_account_6133,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6134,6134,Honoraires,l10n_lu.lu_2011_account_613,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61341,61341,Honoraires juridiques,l10n_lu.lu_2011_account_6134,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61342,61342,Honoraires comptables et d'audit,l10n_lu.lu_2011_account_6134,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61343,61343,Honoraires fiscaux,l10n_lu.lu_2011_account_6134,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61348,61348,Autres honoraires,l10n_lu.lu_2011_account_6134,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6135,6135,Frais d'actes et de contentieux,l10n_lu.lu_2011_account_613,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6136,6136,Frais de recrutement de personnel,l10n_lu.lu_2011_account_613,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6138,6138,Autres rémunérations d'intermédiaires et honoraires,l10n_lu.lu_2011_account_613,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_614,614,Primes d'assurance,l10n_lu.lu_2011_account_61,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6141,6141,Assurances sur biens de l'actif,l10n_lu.lu_2011_account_614,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61411,61411,Bâtiments,l10n_lu.lu_2011_account_6141,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61412,61412,Véhicules,l10n_lu.lu_2011_account_6141,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61413,61413,Installations,l10n_lu.lu_2011_account_6141,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61418,61418,Sur autres biens de l'actif,l10n_lu.lu_2011_account_6141,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6142,6142,Assurances sur biens pris en location,l10n_lu.lu_2011_account_614,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6143,6143,Assurance-transport,l10n_lu.lu_2011_account_614,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61431,61431,sur achats,l10n_lu.lu_2011_account_6143,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61432,61432,sur ventes,l10n_lu.lu_2011_account_6143,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61438,61438,sur autres biens,l10n_lu.lu_2011_account_6143,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6144,6144,Assurance risque d'exploitation,l10n_lu.lu_2011_account_614,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6145,6145,Assurance insolvabilité clients,l10n_lu.lu_2011_account_614,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6146,6146,Assurance responsabilité civile,l10n_lu.lu_2011_account_614,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6148,6148,Autres assurances,l10n_lu.lu_2011_account_614,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_615,615,Frais de marketing et de communication,l10n_lu.lu_2011_account_61,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6151,6151,Frais de marketing et de publicité,l10n_lu.lu_2011_account_615,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61511,61511,Annonces et insertions,l10n_lu.lu_2011_account_6151,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61512,61512,Echantillons,l10n_lu.lu_2011_account_6151,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61513,61513,Foires et expositions,l10n_lu.lu_2011_account_6151,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61514,61514,Cadeaux à la clientèle,l10n_lu.lu_2011_account_6151,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61515,61515,Catalogues et imprimés et publications,l10n_lu.lu_2011_account_6151,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61516,61516,Dons courants,l10n_lu.lu_2011_account_6151,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61517,61517,Sponsoring,l10n_lu.lu_2011_account_6151,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61518,61518,Autres achats de services publicitaires,l10n_lu.lu_2011_account_6151,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6152,6152,Frais de déplacements et de représentation,l10n_lu.lu_2011_account_615,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61521,61521,Voyages et déplacements,l10n_lu.lu_2011_account_6152,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_615211,615211,Direction (respectivement exploitant et associés),l10n_lu.lu_2011_account_61521,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_615212,615212,Personnel,l10n_lu.lu_2011_account_61521,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61522,61522,Frais de déménagement de l'entreprise,l10n_lu.lu_2011_account_6152,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61523,61523,Missions,l10n_lu.lu_2011_account_6152,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61524,61524,Réceptions et frais de représentation,l10n_lu.lu_2011_account_6152,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6153,6153,Frais postaux et frais de télécommunications,l10n_lu.lu_2011_account_615,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61531,61531,Timbres,l10n_lu.lu_2011_account_6153,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61532,61532,Téléphone et autres frais de télécommunication,l10n_lu.lu_2011_account_6153,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61538,61538,"Autres frais postaux (location de boîtes postales, etc.)",l10n_lu.lu_2011_account_6153,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_616,616,Transports de biens et transports collectifs du personnel,l10n_lu.lu_2011_account_61,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6161,6161,Transports sur achats,l10n_lu.lu_2011_account_616,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6162,6162,Transports sur ventes,l10n_lu.lu_2011_account_616,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6163,6163,Transports entre établissements ou chantiers,l10n_lu.lu_2011_account_616,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6164,6164,Transports administratifs,l10n_lu.lu_2011_account_616,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6165,6165,Transports collectifs du personnel,l10n_lu.lu_2011_account_616,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6168,6168,Autres transports,l10n_lu.lu_2011_account_616,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_617,617,Personnel extérieur à l'entreprise,l10n_lu.lu_2011_account_61,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6171,6171,Personnel intérimaire,l10n_lu.lu_2011_account_617,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6172,6172,Personnel prêté à l'entreprise,l10n_lu.lu_2011_account_617,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_618,618,Charges externes diverses,l10n_lu.lu_2011_account_61,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6181,6181,Documentation,l10n_lu.lu_2011_account_618,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61811,61811,Documentation générale,l10n_lu.lu_2011_account_6181,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_61812,61812,Documentation technique,l10n_lu.lu_2011_account_6181,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6182,6182,"Frais de colloques, séminaires, conférences",l10n_lu.lu_2011_account_618,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6183,6183,Elimination des déchets industriels,l10n_lu.lu_2011_account_618,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6184,6184,Elimination de déchets non industriels,l10n_lu.lu_2011_account_618,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6185,6185,Evacuation des eaux usées,l10n_lu.lu_2011_account_618,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6186,6186,Frais de surveillance,l10n_lu.lu_2011_account_618,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6187,6187,Cotisations aux associations professionnelles,l10n_lu.lu_2011_account_618,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6188,6188,Autres charges externes diverses,l10n_lu.lu_2011_account_618,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_619,619,"Rabais, remises et ristournes obtenus sur autres charges externes",l10n_lu.lu_2011_account_61,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_62,62,Frais de personnel,l10n_lu.lu_2011_account_6,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_621,621,Rémunérations des salariés,l10n_lu.lu_2011_account_62,view,l10n_lu.account_type_2011_6_charge_exploitation,f,"l10n_lu.account_financial_report_123,l10n_lu.account_financial_report_abr_123"
l10n_lu.lu_2011_account_6211,6211,Salaires bruts,l10n_lu.lu_2011_account_621,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_62111,62111,Salaires de base,l10n_lu.lu_2011_account_6211,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_62112,62112,Suppléments pour travail,l10n_lu.lu_2011_account_6211,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_621121,621121,Dimanche,l10n_lu.lu_2011_account_62112,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_621122,621122,Jours fériés légaux,l10n_lu.lu_2011_account_62112,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_621123,621123,Heures supplémentaires,l10n_lu.lu_2011_account_62112,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_621128,621128,Autres suppléments,l10n_lu.lu_2011_account_62112,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_62113,62113,Primes de ménage,l10n_lu.lu_2011_account_6211,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_62114,62114,"Gratifications, primes et commissions",l10n_lu.lu_2011_account_6211,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_62115,62115,Avantages en nature,l10n_lu.lu_2011_account_6211,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_62116,62116,Indemnités de licenciement,l10n_lu.lu_2011_account_6211,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_62117,62117,Trimestre de faveur,l10n_lu.lu_2011_account_6211,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6218,6218,Autres avantages,l10n_lu.lu_2011_account_621,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6219,6219,Remboursements sur salaires,l10n_lu.lu_2011_account_621,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_62191,62191,Remboursements mutualité,l10n_lu.lu_2011_account_6219,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_62192,62192,"Remboursements pour congé politique, sportif, culturel, éducatif et mandats sociaux",l10n_lu.lu_2011_account_6219,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_62193,62193,Remboursements trimestre de faveur,l10n_lu.lu_2011_account_6219,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_622,622,Autre personnel,l10n_lu.lu_2011_account_62,view,l10n_lu.account_type_2011_6_charge_exploitation,f,"l10n_lu.account_financial_report_123,l10n_lu.account_financial_report_abr_123"
l10n_lu.lu_2011_account_6221,6221,Etudiants,l10n_lu.lu_2011_account_622,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6222,6222,Salaires occasionnels,l10n_lu.lu_2011_account_622,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_6228,6228,Autre personnel temporaire,l10n_lu.lu_2011_account_622,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_623,623,Charges sociales (part patronale),l10n_lu.lu_2011_account_62,view,l10n_lu.account_type_2011_6_charge_exploitation,f,"l10n_lu.account_financial_report_124,l10n_lu.account_financial_report_abr_124"
l10n_lu.lu_2011_account_6231,6231,Charges sociales salariés,l10n_lu.lu_2011_account_623,view,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_62311,62311,Caisse Nationale de Santé,l10n_lu.lu_2011_account_6231,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_62312,62312,Caisse Nationale d'Assurance-Pension,l10n_lu.lu_2011_account_6231,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
l10n_lu.lu_2011_account_62318,62318,Cotisations patronales complémentaires,l10n_lu.lu_2011_account_6231,other,l10n_lu.account_type_2011_6_charge_exploitation,f,
